courses_title,degree_field,url,skills,skill_1,skill_2,skill_3,cert_titles
"['decision models', 'financial accounting', 'foundations strategy', 'global finance management', 'innovation based ventures', 'leadership', 'ethics', 'organization', 'managerial accounting', 'managerial economics', 'managerial statistics', 'market intelligence', 'marketing management', 'marketing strategy / pricing tactics', 'new venture management', 'operations management']","['Marketing and Business', 'Biomedical Engineering Cluster', 'Electrical Engineering and Related Disciplines', 'Electrical Engineering and Related Disciplines']",https://www.linkedin.com/in/mehmoodkashif,"['Configuration Management', 'Ruby on Rails Development', 'Configuration Management']",bgp configuration,rip and eigrp routing,cisco unified communications manager configuration,['CCIE']
[''],[],https://www.linkedin.com/in/lamell-nailing,"['IT Administration', 'Automation Engineering', 'IT Management']",linux administration,ansible automation,system management,"['Amazon Web Services (AWS) Cloud Certificate', 'Linux Training Certificate', 'Security+ SY0-501 Certificate', 'Engineer Licenses (Fourth Grade & Dc3RD), Maryland & Washington DC', 'Universal Chlorofluorocarbon (CFC) Certification, Heating & Air Conditioning']"
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/alex-tuteur,"['Integration Expertise', 'Optimization', 'Test Engineering']",data integration,web performance optimization,test automation,[]
[''],"['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/johncar,"['.NET Development Fundamentals', 'Programming Paradigms', 'Web Development Expertise']",.net development,c# programming,web application development,"['Microsoft Certified: DevOps Engineer Expert', 'Microsoft Certified: DevOps Engineer Expert', 'Microsoft Certified: Azure Developer Associate']"
"['algorithms', 'artificial intelligence', 'data structrues', 'networking', 'operating system', 'programming languages compilers']",['Computer Science and Engineering'],https://www.linkedin.com/in/davy-ting-chung-cheng-2989ab29,"['Technical Techniques', 'Software Testing and Quality Assurance', 'Configuration Management']",refactoring techniques,rspec testing,tomcat configuration,[]
[''],"['Information and Communication Technologies (ICT)', 'Computer Science and Engineering']",https://www.linkedin.com/in/qinlan-shen-08335572,"['Machine Learning and Data Science', 'Data Analytics Suite', 'Java Stream Processing']",machine learning modeling,data analysis with r,image processing with tensorflow,[]
"['analysis vehicle systems', 'autobody structures', 'design optimization', 'discrete design optimization', 'fatigue structures', 'finite element method', 'numerical analysis', 'statistical quality control', 'theory elasticity']","['Advanced Manufacturing and Engineering', 'Mechanical Engineering and Related Fields', '']",https://www.linkedin.com/in/geetha-krishna-8a482152,"['Data Analytics Suite', 'Design Engineering', 'Optimization']",finite element analysis,composite design,simulation optimization,[]
[''],"['Electrical Engineering and Electronics', 'Electrical Engineering and Related Disciplines']",https://www.linkedin.com/in/tinle1,"['Data and Object Manipulation', 'Data Analytics Suite', 'Sales Management and Optimization']",data manipulation,statistical analysis,process improvement,[]
[''],"['Computer Science and Engineering', 'Statistical Sciences']",https://www.linkedin.com/in/priyanka-banerjee-711732176,"['Data Analytics Suite', 'Machine Learning and Data Science', 'Data Visualization and Analysis']",data analysis,machine learning,data visualization,['Create and Manage Cloud Resources']
[''],"['Marketing and Business', 'Financial Management and Analysis']",https://www.linkedin.com/in/haydenmontoya,"['Sales Management and Optimization', 'Sales Management and Optimization', 'Marketing Tech and Strategy']",sales negotiation,sales strategy,marketing analytics,"['Oracle Next Generation Contact Center Compliance', 'Inbound Marketing Certified']"
[''],"['Electrical Engineering and Electronics', 'Electrical Engineering and Electronics']",https://www.linkedin.com/in/pavan-kumar-manne-a33391194,"['Configuration Management', 'Ruby on Rails Development', 'Troubleshooting Proficiency']",network configuration,routing protocols,network troubleshooting,[]
[''],['Mechanical Engineering and Related Fields'],https://www.linkedin.com/in/ryan-conroy-909960a,"['d modeling', 'Design Engineering', 'Data and Modeling']",3d modeling,sheet metal design,parametric modeling,[]
[''],"['Software Engineering and Computing Technologies', 'Software Engineering and Computing Technologies']",https://www.linkedin.com/in/yuanhang-wang-a83776a6,"['Data Engineering and Management', 'JSON Expertise', 'Application Development and Deployment']",data processing,json parsing,django deployment,[]
[''],"['Electrical Engineering and Related Disciplines', 'Engineering and Sciences', 'Chemical Sciences', 'Chemical Sciences']",https://www.linkedin.com/in/jesper-arentoft-jayaswal-8b71b720,"['Technical Proficiency', 'Virtualization Expertise', 'Deep Learning Expertise']",laser cutting,virtual instrumentation,gans and diffusion models,[]
[''],"['Electrical Engineering and Related Disciplines', 'Electronics and Communication']",https://www.linkedin.com/in/ketan-humnabadkar-308b093a,"['IT Fundamentals', 'Embedded Systems', 'Troubleshooting Proficiency']",cybersecurity fundamentals,embedded c programming,wireless network troubleshooting,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/daphne-jansen-8000b9212,"['Linux Kernel Mastery', 'Programming Paradigms', 'Debugging and Troubleshooting']",kernel development,system programming,c debugging,[]
[''],[],https://www.linkedin.com/in/gang-wu-9a177933,"['Data Analytics Suite', 'GUI Development and Automation', 'Audio Synthesis and Modular Techniques']",data analysis,gui development,audio synthesis,[]
[''],"['Computer Science and Information Systems', 'Electrical and Computer Engineering']",https://www.linkedin.com/in/roli1283,"['Database Administration', 'Software Engineering Cluster', 'Project Management and Resource Allocation']",cloud database migration,logic app development,project management foundations,[]
"['engenharia elétrica - eletrônica', 'gestão empresarial - business management']","['Management and Business', 'Languages and Literature']",https://www.linkedin.com/in/andre-ricardo-da-silveira-aa8a402a,"['Project Management and Resource Allocation', 'IT Management', 'Process Improvement and Management']",international project management,operations management,six sigma,[]
[''],"['Information Systems Management and Technology', 'Computer Science and Engineering']",https://www.linkedin.com/in/prithvi-yanala,"['JSON Expertise', 'DevOps Engineering', 'API Development and Integration']",exception handling,devops principles,rest api integration,"['Microsoft Certified: Azure Developer Associate', 'Microsoft Technology Associate', 'Oracle Certified Professional, Java SE 6 Programmer', 'Technical Entrepreneurship program', 'Java Foundations Certified Junior Associate']"
[''],"['Computer Science and Engineering', 'Information Technology and Applied Science']",https://www.linkedin.com/in/ruijiang2009,"['Data Engineering and Management', 'Data Analytics Suite', 'Software Design Patterns']",event streaming,wavelet analysis,design patterns,['shaping-up-with-angular-js']
[''],"['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/praveenb0,"['Data Engineering and Management', 'Data Analytics Suite', 'Data Visualization and Analysis']",data querying,data analysis,data visualization,"['Microsoft Technology Associate: Networking Fundamentals (MTA)', 'SnowPro Core Certification']"
[''],"['Mechanical Engineering and Related Fields', 'Mechanical Engineering and Related Fields']",https://www.linkedin.com/in/mobileseth,"['Java Stream Processing', 'Code Engineering', 'Front-End Development Cluster']",image processing,code optimization,front-end development,[]
[''],['Network Engineering and Administration'],https://www.linkedin.com/in/kgoedtel,"['IT Administration', 'Configuration Management', 'Server Management and Development']",system administration,ansible configuration management,web server management,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/vitalii-antoniuk-a6300754,"['Dynamic Content Management', 'Data Manipulation and Querying', 'Functional Programming and Programming Concepts']",website content management,data analysis with sql,functional programming concepts,[]
[''],[],https://www.linkedin.com/in/alexbohr,"['Data Analytics Suite', 'Machine Learning and Data Science', 'Data Visualization and Analysis']",data analysis,machine learning,data visualization,[]
[''],"['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/mngoutham,"['Web Development Expertise', 'Embedded Systems', 'IT Administration']",web development,embedded programming,unix administration,"['Functional Program Design in Scala', 'Functional Programming Principles in Scala', 'Functional Programming Principles in Scala', 'Front-End Web UI Frameworks and Tools', 'Machine Learning Foundations: A Case Study Approach', 'HTML, CSS and JavaScript']"
"['algorithms', 'artificial intelligence', 'complex analysis', 'data structures algorithms', 'foundations programming languages', 'introduction computer architecture', 'introduction parallel computing', 'numerical methods', 'parallel computing', 'principles programming languages']","['Computational Sciences and Engineering', 'Computer Science and Engineering', 'Physical Sciences and Engineering']",https://www.linkedin.com/in/boboshi,"['Concurrency and Synchronization', 'Technical Techniques', 'Optimization']",threading,clustering,productivity,[]
