id,url,like,like_name,input_url,warning,warning_code,error
alexspence1995,https://www.linkedin.com/in/alexspence1995,"[{""course_link"":""https://www.linkedin.com/learning/delivery-tips-for-speaking-in-public?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/data-analytics-for-students-15608993?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/sales-time-management?trk=public_profile_recommended-course""}]","[""Delivery Tips for Speaking in Public"",""Data Analytics for Students"",""Sales Time Management""]",https://www.linkedin.com/in/alexspence1995,,,
daniel-seungchul-kim,https://www.linkedin.com/in/daniel-seungchul-kim,"[{""course_link"":""https://www.linkedin.com/learning/deploying-django-apps-make-your-site-go-live?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/databases-for-node-js-developers-2?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/websocket-communications-with-node-and-angular?trk=public_profile_recommended-course""}]","[""Deploying Django Apps: Make Your Site Go Live"",""Databases for Node.js Developers"",""WebSocket Communications with Node and Angular""]",https://www.linkedin.com/in/daniel-seungchul-kim,,,
scjaso94,https://www.linkedin.com/in/scjaso94,"[{""course_link"":""https://www.linkedin.com/learning/transition-from-java-to-python-22033330?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/python-quick-start-22667553?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/building-java-microservices-with-grpc?trk=public_profile_recommended-course""}]","[""Transition from Java to Python"",""Python Quick Start"",""Building Java Microservices with gRPC""]",https://www.linkedin.com/in/scjaso94,,,
madhu-kallazhi-b60526a,https://www.linkedin.com/in/madhu-kallazhi-b60526a,"[{""course_link"":""https://www.linkedin.com/learning/learning-hadoop-23008320?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-quarkus?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/introduction-to-nosql?trk=public_profile_recommended-course""}]","[""Learning Hadoop"",""Learning Quarkus"",""Introduction to NoSQL""]",https://www.linkedin.com/in/madhu-kallazhi-b60526a/,,,
agomilko,https://www.linkedin.com/in/agomilko,"[{""course_link"":""https://www.linkedin.com/learning/learning-functional-programming-with-javascript-es6-plus?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/scala-essential-training-for-data-science?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/java-lambdas-and-streams?trk=public_profile_recommended-course""}]","[""Learning Functional Programming with JavaScript ES6+"",""Scala Essential Training for Data Science"",""Java: Lambdas and Streams""]",https://www.linkedin.com/in/agomilko,,,
ed-colby-94775b44,https://www.linkedin.com/in/ed-colby-94775b44,"[{""course_link"":""https://www.linkedin.com/learning/big-data-analytics-with-hadoop-and-apache-spark?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/architecting-big-data-applications-batch-mode-application-engineering-22882694?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/azure-spark-databricks-essential-training?trk=public_profile_recommended-course""}]","[""Big Data Analytics with Hadoop and Apache Spark"",""Architecting Big Data Applications: Batch Mode Application Engineering"",""Azure Spark Databricks Essential Training""]",https://www.linkedin.com/in/ed-colby-94775b44,,,
evan-bruskin-098526129,https://www.linkedin.com/in/evan-bruskin-098526129,"[{""course_link"":""https://www.linkedin.com/learning/programming-foundations-programming-for-kids?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/ruby-testing-with-rspec?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/ruby-on-rails-5-essential-training?trk=public_profile_recommended-course""}]","[""Programming Foundations: Programming for Kids"",""Ruby: Testing with RSpec"",""Ruby on Rails 5 Essential Training""]",https://www.linkedin.com/in/evan-bruskin-098526129,,,
zifeng-xia,https://www.linkedin.com/in/zifeng-xia,"[{""course_link"":""https://www.linkedin.com/learning/blockchain-learning-solidity-22873764?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/cloud-native-projects-gcp-serverless?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/building-an-ethereum-blockchain-app-5-your-ethereum-wallet?trk=public_profile_recommended-course""}]","[""Blockchain: Learning Solidity"",""Cloud Native Projects: GCP Serverless"",""Building an Ethereum Blockchain App: 5 Your Ethereum Wallet""]",https://www.linkedin.com/in/zifeng-xia,,,
long-xiaojian-162b7475,https://www.linkedin.com/in/long-xiaojian-162b7475,"[{""course_link"":""https://www.linkedin.com/learning/comptia-a-plus-core-2-220-1102-cert-prep-5-troubleshooting-operating-systems?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/building-apps-with-ai-tools-chatgpt-semantic-kernel-and-langchain?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/debugging-c-code?trk=public_profile_recommended-course""}]","[""CompTIA A+ Core 2 (220-1102) Cert Prep: 5 Troubleshooting Operating Systems"",""Building Apps with AI Tools: ChatGPT, Semantic Kernel, and Langchain"",""Debugging C Code""]",https://www.linkedin.com/in/long-xiaojian-162b7475,,,
bhmvcp,https://www.linkedin.com/in/bhmvcp,[],[],https://www.linkedin.com/in/bhmvcp,,,
marina-moskowitz-5988b4b4,https://www.linkedin.com/in/marina-moskowitz,"[{""course_link"":""https://www.linkedin.com/learning/practical-css-for-no-coders?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-ai-with-github-copilot?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/tensorflow-2-0-working-with-images?trk=public_profile_recommended-course""}]","[""Practical CSS for No-Coders"",""Learning AI with GitHub Copilot"",""TensorFlow 2.0: Working with Images""]",https://www.linkedin.com/in/marina-moskowitz-5988b4b4,,,
joelkucera,https://www.linkedin.com/in/joelkucera,"[{""course_link"":""https://www.linkedin.com/learning/windows-10-troubleshooting-cloud-integration?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/advanced-dot-net-commands-c-sharp-enhancements-web-apps-and-libraries?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-virtualbox-2020?trk=public_profile_recommended-course""}]","[""Windows 10: Troubleshooting Cloud Integration"",""Advanced .NET: Commands, C# Enhancements, Web Apps, and Libraries"",""Learning VirtualBox (2020)""]",https://www.linkedin.com/in/joelkucera,,,
caroline-gormely-890144192,https://www.linkedin.com/in/carolinegormely,"[{""course_link"":""https://www.linkedin.com/learning/parallel-and-concurrent-programming-with-java-2?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/python-recursion?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/ai-algorithms-for-gaming?trk=public_profile_recommended-course""}]","[""Parallel and Concurrent Programming with Java 2"",""Python: Recursion"",""AI Algorithms for Gaming""]",https://www.linkedin.com/in/caroline-gormely-890144192,,,
bookmark-remarketingone-6929471b2,https://www.linkedin.com/in/bookmark-remarketingone-6929471b2,[],[],https://www.linkedin.com/in/bookmark-remarketingone-6929471b2,,,
james-zhiming-shi-8a85b325,https://www.linkedin.com/in/james-zhiming-shi,"[{""course_link"":""https://www.linkedin.com/learning/building-recommender-systems-with-machine-learning-and-ai?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/angular-creating-and-hosting-a-full-stack-site?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/built-in-machine-learning-in-the-wolfram-language?trk=public_profile_recommended-course""}]","[""Building Recommender Systems with Machine Learning and AI"",""Angular: Creating and Hosting a Full-Stack Site"",""Built-in Machine Learning in the Wolfram Language""]",https://www.linkedin.com/in/james-zhiming-shi-8a85b325,,,
wendell-hom-5ab23913,https://www.linkedin.com/in/wendell-hom,"[{""course_link"":""https://www.linkedin.com/learning/advanced-nlp-with-python-for-machine-learning?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-javascript-debugging-2?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/sql-for-data-analysis-22645200?trk=public_profile_recommended-course""}]","[""Advanced NLP with Python for Machine Learning"",""Learning JavaScript Debugging"",""SQL for Data Analysis""]",https://www.linkedin.com/in/wendell-hom-5ab23913,,,
kevinhodges,https://www.linkedin.com/in/kevinhodges,"[{""course_link"":""https://www.linkedin.com/learning/learning-fedora-linux-2?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/ubuntu-linux-virtualization?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/installing-apache-mysql-and-php-3?trk=public_profile_recommended-course""}]","[""Learning Fedora Linux"",""Ubuntu Linux: Virtualization"",""Installing Apache, MySQL, and PHP""]",https://www.linkedin.com/in/kevinhodges,,,
beau-dekker-63093493,https://www.linkedin.com/in/beau-dekker-63093493,"[{""course_link"":""https://www.linkedin.com/learning/introducing-asp-dot-net-core?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/planning-a-microsoft-azure-solution?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/sql-server-2022-administration?trk=public_profile_recommended-course""}]","[""Introducing ASP.NET Core"",""Planning a Microsoft Azure Solution"",""SQL Server 2022 Administration""]",https://www.linkedin.com/in/beau-dekker-63093493,,,
dmitry-prokopets-08537756,https://www.linkedin.com/in/dmitry-prokopets-08537756,"[{""course_link"":""https://www.linkedin.com/learning/windows-server-2012-r2-configure-and-manage-active-directory?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/windows-server-2019-configure-hyper-v?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/windows-server-2016-high-availability?trk=public_profile_recommended-course""}]","[""Windows Server 2012 R2: Configure and Manage Active Directory"",""Windows Server 2019: Configure Hyper-V"",""Windows Server 2016: High Availability""]",https://www.linkedin.com/in/dmitry-prokopets-08537756,,,
chris-chylla-05482a12a,https://www.linkedin.com/in/chris-chylla-05482a12a,"[{""course_link"":""https://www.linkedin.com/learning/building-restful-web-services-with-dropwizard?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/transition-from-java-to-python-22033330?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/java-for-all-platforms-desktop-web-and-mobile-development?trk=public_profile_recommended-course""}]","[""Building RESTful Web Services with DropWizard"",""Transition from Java to Python"",""Java for All Platforms: Desktop, Web, and Mobile Development""]",https://www.linkedin.com/in/chris-chylla-05482a12a,,,
jason-chukwu-580b83180,https://www.linkedin.com/in/jason-chukwu-580b83180,"[{""course_link"":""https://www.linkedin.com/learning/alison-mann-animation-talent-scout?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/creating-a-short-film-01-producing?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/how-a-visual-effects-company-works?trk=public_profile_recommended-course""}]","[""Alison Mann: Animation Talent Scout"",""Creating a Short Film: 01 Producing"",""How a Visual Effects Company Works""]",https://www.linkedin.com/in/jason-chukwu-580b83180,,,
yan-li-53a38417,https://www.linkedin.com/in/yan-li-53a38417,"[{""course_link"":""https://www.linkedin.com/learning/java-ee-8-essential-training?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/oracle-database-19c-pl-sql?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/jakarta-ee-servlets?trk=public_profile_recommended-course""}]","[""Java EE 8 Essential Training"",""Oracle Database 19c: PL/SQL"",""Jakarta EE Servlets""]",https://www.linkedin.com/in/yan-li-53a38417,,,
